15.2,0.1,2804.2,2797.5,2794.6,26.27,0.030789,0.023929,0.023929,0.12515,1
15.3,0.1,2793.6,2800.4,2797.3,25.354,0.030792,0.023941,0.023941,0.12521,1
15.4,0.1,2805.2,2802.3,2800,24.488,0.030794,0.023952,0.023952,0.12527,1
15.5,0.1,2791.1,2804.6,2802.4,23.444,0.030796,0.023963,0.023963,0.12532,1
15.61,0.1,2801.3,2807,2804.7,22.384,0.030798,0.023974,0.023974,0.12538,1
15.7,0.1,2814.6,2808.8,2807,21.398,0.0308,0.023985,0.023985,0.12544,1
15.8,0.1,2806.2,2811.2,2809,20.33,0.030802,0.023996,0.023996,0.12549,1
15.9,0.1,2797.4,2813.4,2811.1,19.387,0.030804,0.024008,0.024008,0.12555,1
16,0.1,2819.1,2814.3,2813.2,18.496,0.030807,0.024019,0.024019,0.12561,1
16.1,0.1,2814.7,2816.3,2814.8,17.301,0.030809,0.02403,0.02403,0.12567,1
16.2,0.1,2816,2818.1,2816.4,16.244,0.030811,0.024041,0.024041,0.12572,1
16.3,0.1,2826.3,2819.6,2818.1,15.281,0.030813,0.024052,0.024052,0.12578,1
16.41,0.1,2810.5,2821.6,2819.6,14.299,0.030815,0.024063,0.024063,0.12584,1
16.5,0.1,2832.5,2822.4,2821.2,13.454,0.030817,0.024075,0.024075,0.1259,1
16.6,0.1,2817.5,2824.3,2822.5,12.43,0.030819,0.024086,0.024086,0.12596,1
16.7,0.1,2813.5,2824.6,2824,11.585,0.030822,0.024097,0.024097,0.12601,1
16.8,0.1,2816.9,2826,2824.9,10.46,0.030824,0.024108,0.024108,0.12607,1
16.91,0.1,2834.8,2827.2,2826,9.4876,0.030826,0.024119,0.024119,0.12613,1
17,0.1,2822,2827.2,2827,8.5615,0.030828,0.02413,0.02413,0.12618,1
17.1,0.1,2836.2,2828.3,2827.7,7.4035,0.03083,0.024141,0.024141,0.12624,1
17.2,0.1,2830.4,2828.5,2828.3,6.3842,0.030832,0.024152,0.024152,0.1263,1
17.3,0.1,2830,2829.3,2828.8,5.2758,0.030834,0.024163,0.024163,0.12635,1
17.4,0.1,2832.5,2829.9,2829.3,4.268,0.030836,0.024174,0.024174,0.12641,1
17.5,0.1,2849.8,2830.3,2829.8,3.3405,0.030838,0.024185,0.024185,0.12647,1
17.6,0.1,2849.9,2830.9,2830.2,2.3961,0.030841,0.024197,0.024197,0.12653,1
17.7,0.1,2822.3,2831.2,2830.6,1.5391,0.030843,0.024208,0.024208,0.12659,1
17.8,0.1,2848.8,2830.5,2830.9,0.66556,0.030845,0.024219,0.024219,0.12664,1
17.9,0.1,2857.5,2830.8,2830.8,-0.41956,0.030847,0.02423,0.02423,0.1267,1
18,0.1,2837.9,2830.9,2830.8,-1.3959,0.030849,0.024241,0.024241,0.12676,1
18.1,0.1,2827.8,2829.9,2830.7,-2.3048,0.030851,0.024252,0.024252,0.12681,1
18.2,0.1,2828.6,2830,2830.3,-3.4553,0.030853,0.024262,0.024262,0.12687,1
18.3,0.1,2816.5,2829.8,2829.9,-4.4323,0.030855,0.024273,0.024273,0.12692,1
18.4,0.1,2827.9,2828.9,2829.6,-5.3325,0.030857,0.024284,0.024284,0.12698,1
18.5,0.1,2824.8,2828.3,2829,-6.3606,0.03086,0.024295,0.024295,0.12704,1
18.6,0.1,2829.9,2827.5,2828.3,-7.3791,0.030862,0.024306,0.024306,0.1271,1
18.7,0.1,2839.4,2826.7,2827.6,-8.3925,0.030864,0.024317,0.024317,0.12715,1
18.8,0.1,2831,2825.9,2826.7,-9.3906,0.030866,0.024328,0.024328,0.12721,1
18.9,0.1,2821.6,2825.1,2825.8,-10.348,0.030868,0.024339,0.024339,0.12727,1
19,0.1,2821.7,2823.9,2824.9,-11.254,0.03087,0.024351,0.024351,0.12733,1
19.1,0.1,2821.8,2822.6,2823.8,-12.21,0.030872,0.024362,0.024362,0.12738,1
19.21,0.1,2830.1,2821.3,2822.6,-13.171,0.030874,0.024373,0.024373,0.12744,1
19.3,0.1,2818.5,2819.9,2821.3,-14.151,0.030876,0.024383,0.024383,0.1275,1
19.4,0.1,2805.5,2818.2,2819.9,-15.131,0.030878,0.024394,0.024394,0.12755,1
19.5,0.1,2834.9,2816.6,2818.3,-16.158,0.030881,0.024405,0.024405,0.12761,1
19.6,0.1,2810.7,2815.2,2816.7,-17.163,0.030883,0.024416,0.024416,0.12767,1
19.71,0.1,2828.8,2813.4,2815,-18.087,0.030885,0.024427,0.024427,0.12772,1
19.8,0.1,2804.8,2810.9,2813.3,-19.037,0.030887,0.024438,0.024438,0.12778,1
19.9,0.1,2791.3,2809.3,2811.2,-20.165,0.030889,0.024449,0.024449,0.12784,1
20,0.1,2815.3,2807.7,2809.2,-21.148,0.030891,0.02446,0.02446,0.12789,1
20.1,0.1,2802.2,2805,2807.3,-21.996,0.030893,0.024472,0.024472,0.12795,1
20.21,0.1,2819.6,2802.8,2805.1,-23.011,0.030895,0.024483,0.024483,0.12801,1
20.3,0.1,2798.6,2800.5,2802.8,-24.006,0.030897,0.024494,0.024494,0.12807,1
20.4,0.1,2814.9,2798.1,2800.4,-24.966,0.030899,0.024505,0.024505,0.12812,1
20.5,0.1,2794.6,2795.4,2798,-25.92,0.030902,0.024516,0.024516,0.12818,1
20.6,0.1,2789.3,2792.8,2795.4,-26.928,0.030904,0.024527,0.024527,0.12824,1
20.71,0.1,2800.6,2789.9,2792.7,-27.914,0.030906,0.024538,0.024538,0.1283,1
20.8,0.1,2784.6,2786.8,2790,-28.924,0.030908,0.024549,0.024549,0.12835,1
20.9,0.1,2779.6,2783.8,2787,-30.016,0.03091,0.02456,0.02456,0.12841,1
21,0.1,2768.8,2781,2783.9,-31.076,0.030912,0.024571,0.024571,0.12847,1
21.1,0.1,2751.6,2777.9,2780.9,-32.032,0.030914,0.024583,0.024583,0.12853,1
21.21,0.1,2764,2774.8,2777.7,-32.995,0.030916,0.024594,0.024594,0.12859,1
21.3,0.1,2758.6,2772,2774.6,-33.928,0.030919,0.024606,0.024606,0.12865,1
21.4,0.1,2788.8,2768.3,2771.4,-34.734,0.030921,0.024617,0.024617,0.12871,1
21.5,0.1,2767.5,2764.1,2768.1,-35.675,0.030923,0.024628,0.024628,0.12877,1
21.6,0.1,2743.2,2760.9,2764.4,-36.806,0.030925,0.024639,0.024639,0.12882,1
21.71,0.1,2757.4,2756.8,2760.8,-37.78,0.030927,0.02465,0.02465,0.12888,1
21.8,0.1,2746.5,2754.1,2756.9,-38.877,0.030929,0.024662,0.024662,0.12894,1
21.9,0.1,2753.3,2749.4,2753.4,-39.633,0.030931,0.024673,0.024673,0.129,1
22,0.1,2742.3,2745.9,2749.4,-40.682,0.030934,0.024684,0.024684,0.12906,1
22.1,0.1,2743.3,2740.9,2745.5,-41.581,0.030936,0.024696,0.024696,0.12912,1
22.21,0.1,2740.7,2736.2,2741.2,-42.751,0.030938,0.024707,0.024707,0.12917,1
22.3,0.1,2735.6,2732.8,2736.7,-43.994,0.03094,0.024718,0.024718,0.12923,1
22.4,0.1,2739,2728.1,2732.5,-44.917,0.030942,0.02473,0.02473,0.1293,1
22.5,0.1,2711.1,2724.2,2728,-45.927,0.030944,0.024741,0.024741,0.12936,1
22.6,0.1,2730.8,2719.9,2723.7,-46.784,0.030947,0.024753,0.024753,0.12942,1
22.71,0.1,2726.4,2714.6,2719.3,-47.598,0.030949,0.024765,0.024765,0.12948,1
22.8,0.1,2694.7,2711,2714.6,-48.649,0.030951,0.024776,0.024776,0.12954,1
22.9,0.1,2704.6,2705.4,2710.2,-49.362,0.030953,0.024788,0.024788,0.1296,1
23,0.1,2702.9,2700.7,2705.3,-50.377,0.030955,0.024799,0.024799,0.12965,1
23.1,0.1,2704.5,2695.9,2700.4,-51.322,0.030958,0.02481,0.02481,0.12971,1
23.21,0.1,2686.7,2690.2,2695.5,-52.227,0.03096,0.024821,0.024821,0.12977,1
23.3,0.1,2670.6,2685.9,2690.3,-53.332,0.030962,0.024833,0.024833,0.12983,1
23.4,0.1,2677.7,2680.3,2685.3,-54.16,0.030964,0.024844,0.024844,0.12989,1
23.5,0.1,2668,2675.4,2680,-55.128,0.030966,0.024855,0.024855,0.12994,1
23.6,0.1,2681.3,2669.5,2674.8,-55.968,0.030968,0.024866,0.024866,0.13,1
23.71,0.1,2650.7,2662.9,2669.3,-56.993,0.03097,0.024877,0.024877,0.13006,1
23.8,0.1,2637.6,2658.9,2663.4,-58.288,0.030972,0.024889,0.024889,0.13012,1
23.9,0.1,2650.9,2652.6,2658,-59.019,0.030975,0.0249,0.0249,0.13018,1
24,0.1,2668.3,2647.5,2652.3,-59.991,0.030977,0.024912,0.024912,0.13024,1
24.1,0.1,2639.8,2641.2,2646.7,-60.766,0.030979,0.024923,0.024923,0.1303,1
24.21,0.1,2634.1,2634.6,2640.8,-61.734,0.030981,0.024934,0.024934,0.13036,1
24.3,0.1,2618.8,2629.2,2634.6,-62.877,0.030983,0.024946,0.024946,0.13042,1
24.4,0.1,2624.4,2623.3,2628.6,-63.786,0.030985,0.024957,0.024957,0.13048,1
24.5,0.1,2599.8,2616.9,2622.6,-64.624,0.030988,0.024969,0.024969,0.13054,1
24.6,0.1,2617.4,2610.4,2616.4,-65.553,0.03099,0.02498,0.02498,0.1306,1
24.71,0.1,2616.4,2603.8,2610.1,-66.538,0.030992,0.024992,0.024992,0.13066,1
24.8,0.1,2584,2598.5,2603.5,-67.576,0.030994,0.025003,0.025003,0.13072,1
24.9,0.1,2602.8,2591.5,2597.4,-68.258,0.030996,0.025015,0.025015,0.13078,1
25,0.1,2586.7,2584.9,2590.9,-69.14,0.030998,0.025026,0.025026,0.13083,1
25.1,0.1,2582.9,2578.5,2584.3,-70.04,0.031001,0.025037,0.025037,0.13089,1
25.21,0.1,2570.3,2570.6,2577.7,-70.882,0.031003,0.025048,0.025048,0.13095,1
25.3,0.1,2563.3,2565.1,2570.6,-72.056,0.031005,0.02506,0.02506,0.13101,1
25.4,0.1,2575.6,2557.6,2564,-72.767,0.031007,0.025071,0.025071,0.13107,1
25.5,0.1,2562.6,2550.9,2557,-73.703,0.031009,0.025082,0.025082,0.13113,1
25.6,0.1,2544.7,2544,2550.1,-74.545,0.031011,0.025093,0.025093,0.13118,1
25.71,0.1,2543.7,2535.3,2543.1,-75.366,0.031013,0.025105,0.025105,0.13124,1
25.8,0.1,2528.6,2529.7,2535.5,-76.65,0.031016,0.025116,0.025116,0.1313,1
25.9,0.1,2515.2,2522.3,2528.4,-77.339,0.031018,0.025127,0.025127,0.13136,1
26,0.1,2514.4,2514.7,2521.3,-78.101,0.03102,0.025139,0.025139,0.13142,1
26.1,0.1,2506.3,2507.2,2513.9,-78.965,0.031022,0.02515,0.02515,0.13148,1
26.21,0.1,2495.8,2498.7,2506.4,-79.852,0.031024,0.025161,0.025161,0.13154,1
26.3,0.1,2510,2492.4,2498.5,-80.998,0.031026,0.025172,0.025172,0.13159,1
26.4,0.1,2473,2484.6,2491.1,-81.68,0.031028,0.025184,0.025184,0.13166,1
26.5,0.1,2491.2,2476.9,2483.5,-82.451,0.031031,0.025195,0.025195,0.13171,1
26.6,0.1,2455.7,2468.8,2475.8,-83.231,0.031033,0.025206,0.025206,0.13177,1
26.71,0.1,2460.2,2460.2,2468,-84.133,0.031035,0.025217,0.025217,0.13183,1
26.8,0.1,2475.1,2452.5,2459.8,-85.216,0.031037,0.025228,0.025228,0.13189,1
26.9,0.1,2446,2444.7,2451.7,-86.12,0.031039,0.025239,0.025239,0.13195,1
27,0.1,2444.5,2437,2443.6,-86.92,0.031041,0.025251,0.025251,0.13201,1
27.1,0.1,2427.6,2428.6,2435.7,-87.624,0.031043,0.025262,0.025262,0.13206,1
27.21,0.1,2421.7,2419.2,2427.5,-88.422,0.031045,0.025273,0.025273,0.13212,1
27.3,0.1,2420.2,2412.1,2418.8,-89.54,0.031048,0.025284,0.025284,0.13218,1
27.4,0.1,2415.7,2403.6,2410.7,-90.215,0.03105,0.025296,0.025296,0.13224,1
27.5,0.1,2405.3,2394.9,2402.3,-90.966,0.031052,0.025307,0.025307,0.1323,1
27.6,0.1,2396.2,2385.8,2393.8,-91.787,0.031054,0.025318,0.025318,0.13235,1
27.71,0.1,2374.2,2377.1,2385,-92.763,0.031056,0.025329,0.025329,0.13241,1
27.8,0.1,2375.9,2369,2376.2,-93.717,0.031058,0.02534,0.02534,0.13247,1
27.9,0.1,2364,2360.5,2367.6,-94.437,0.03106,0.025351,0.025351,0.13253,1
28,0.1,2357.1,2352.1,2358.9,-95.11,0.031062,0.025363,0.025363,0.13259,1
28.1,0.1,2336.9,2342.7,2350.4,-95.695,0.031064,0.025374,0.025374,0.13265,1
28.21,0.1,2331.7,2333.2,2341.4,-96.5,0.031067,0.025384,0.025384,0.1327,1
28.3,0.1,2327.8,2325.4,2332.3,-97.46,0.031069,0.025395,0.025395,0.13276,1
28.4,0.1,2331.8,2315.6,2323.5,-97.999,0.031071,0.025406,0.025406,0.13281,1
28.5,0.1,2296.2,2306.3,2314.4,-98.819,0.031073,0.025416,0.025416,0.13287,1
28.6,0.1,2306.5,2297.1,2305.1,-99.685,0.031075,0.025427,0.025427,0.13292,1
28.71,0.1,2291.8,2286.4,2295.8,-100.5,0.031077,0.025438,0.025438,0.13298,1
